numa,ida,numb,idb,kmdist,midist
666,ISR,630,IRN,1579,985
666,ISR,640,TUR,809,505
666,ISR,645,IRQ,897,559
666,ISR,651,EGY,401,250
666,ISR,652,SYR,183,114
666,ISR,660,LEB,136,85
666,ISR,663,JOR,149,93
666,ISR,670,SAU,1470,917
666,ISR,678,YAR,2109,1315
666,ISR,679,YEM,2109,1315
666,ISR,680,YPR,2445,1525
666,ISR,690,KUW,1303,812
666,ISR,692,BAH,1733,1080
666,ISR,694,QAT,1752,1093
666,ISR,696,UAE,2118,1321
666,ISR,698,OMA,2529,1577
666,ISR,700,AFG,3192,1990
666,ISR,701,TKM,2218,1383
666,ISR,702,TAJ,3148,1963
666,ISR,703,KYR,3669,2288
666,ISR,704,UZB,3216,2006
666,ISR,705,KZK,3881,2420
666,ISR,710,CHN,7161,4465
666,ISR,711,TBT,5316,3315
666,ISR,712,MON,6178,3852
666,ISR,713,TAW,8284,5165
666,ISR,730,KOR,8102,5052
666,ISR,731,PRK,7914,4935
666,ISR,732,ROK,8102,5052
666,ISR,740,JPN,9205,5739
666,ISR,750,IND,4086,2548
666,ISR,760,BHU,5275,3289
666,ISR,770,PAK,3557,2218
666,ISR,771,BNG,5515,3439
666,ISR,775,MYA,6387,3982
666,ISR,780,SRI,5474,3413
666,ISR,790,NEP,4869,3036
666,ISR,781,MAD,5102,3181
666,ISR,800,THI,6956,4337
666,ISR,811,CAM,7475,4661
666,ISR,812,LAO,6946,4331
666,ISR,815,VNM,7667,4780
666,ISR,816,DRV,7046,4393
666,ISR,817,RVN,7656,4773
666,ISR,820,MAL,7649,4770
666,ISR,830,SIN,7972,4970
666,ISR,835,BRU,8779,5474
666,ISR,840,PHI,8824,5502
666,ISR,850,INS,8687,5417
666,ISR,860,ETM,10574,6593
666,ISR,900,AUL,14022,8743
666,ISR,910,PNG,12648,7886
666,ISR,920,NEW,16327,10180
666,ISR,935,VAN,14879,9277
666,ISR,940,SOL,13674,8526
666,ISR,950,FJI,16052,10009
666,ISR,983,MSI,13263,8270
666,ISR,986,PAL,10460,6522
666,ISR,987,FSM,12620,7869
666,ISR,990,WSM,15232,9498
670,SAU,2,USA,10899,6796
670,SAU,20,CAN,10352,6455
670,SAU,31,BHM,11835,7380
670,SAU,40,CUB,12414,7740
670,SAU,41,HAI,11883,7409
670,SAU,42,DOM,11686,7287
670,SAU,51,JAM,12316,7679
670,SAU,52,TRI,11312,7053
670,SAU,53,BAR,11010,6865
670,SAU,54,DMA,11165,6961
670,SAU,55,GRN,11269,7026
670,SAU,56,SLU,11126,6937
670,SAU,57,SVG,11165,6962
670,SAU,58,AAB,11021,6872
670,SAU,60,SKN,11094,6917
670,SAU,80,BLZ,13287,8285
670,SAU,70,MEX,13922,8681
670,SAU,90,GUA,13682,8531
670,SAU,91,HON,13462,8394
670,SAU,92,SAL,13636,8503
670,SAU,93,NIC,13519,8429
670,SAU,94,COS,13477,8404
670,SAU,95,PAN,13121,8181
670,SAU,100,COL,12871,8025
670,SAU,101,VEN,11889,7413
670,SAU,110,GUY,11165,6962
670,SAU,115,SUR,10945,6825
670,SAU,130,ECU,13542,8444
670,SAU,135,PER,13958,8703
670,SAU,140,BRA,11123,6935
670,SAU,145,BOL,13198,8229
670,SAU,150,PAR,12465,7772
670,SAU,155,CHL,13907,8671
670,SAU,160,ARG,12819,7993
670,SAU,165,URU,12611,7863
670,SAU,200,UK,4966,3097
670,SAU,205,IRE,5456,3402
670,SAU,210,NTH,4709,2936
670,SAU,211,BEL,4653,2902
670,SAU,212,LUX,4518,2817
670,SAU,220,FRN,4712,2938
670,SAU,221,MNC,4188,2611
670,SAU,223,LIE,4174,2602
670,SAU,225,SWZ,4282,2670
670,SAU,230,SPN,5003,3119
670,SAU,232,AND,4615,2877
670,SAU,235,POR,5468,3410
670,SAU,255,GMY,4196,2617
670,SAU,260,GFR,4468,2786
670,SAU,265,GDR,4196,2617
670,SAU,290,POL,3794,2366
670,SAU,300,AUH,3776,2354
670,SAU,305,AUS,3776,2354
670,SAU,310,HUN,3540,2207
670,SAU,315,CZE,4011,2501
670,SAU,316,CZR,4011,2501
670,SAU,317,SLO,3725,2322
670,SAU,325,ITA,3683,2296
670,SAU,331,SNM,3813,2378
670,SAU,338,MLT,3350,2089
670,SAU,339,ALB,3136,1956
670,SAU,345,SER,3264,2035
670,SAU,341,MNG,3251,2027
670,SAU,343,MAC,3069,1914
670,SAU,344,CRO,3625,2260
670,SAU,345,YUG,3264,2035
670,SAU,346,BOS,3341,2083
670,SAU,349,SLV,3777,2355
670,SAU,350,GRC,2684,1673
670,SAU,352,CYP,1782,1111
670,SAU,355,BUL,2948,1838
670,SAU,359,MLD,3009,1876
670,SAU,360,RUM,2907,1813
670,SAU,365,RUS,3530,2201
670,SAU,366,EST,4260,2656
670,SAU,367,LAT,4009,2500
670,SAU,368,LIT,3777,2355
670,SAU,369,UKR,3216,2005
670,SAU,370,BLR,3605,2248
670,SAU,371,ARM,1788,1115
670,SAU,372,GRG,1790,1116
670,SAU,373,AZE,1800,1122
670,SAU,375,FIN,4344,2709
670,SAU,380,SWD,4494,2802
670,SAU,385,NOR,4807,2997
670,SAU,390,DEN,4446,2772
670,SAU,395,ICE,6572,4098
670,SAU,402,CAP,7377,4600
670,SAU,403,STP,4990,3112
670,SAU,404,GNB,6725,4193
670,SAU,411,EQG,4653,2901
670,SAU,420,GAM,6748,4208
670,SAU,432,MLI,5908,3684
670,SAU,433,SEN,6794,4236
670,SAU,434,BEN,5114,3189
670,SAU,435,MAA,6500,4053
670,SAU,436,NIR,4840,3018
670,SAU,437,CDI,5903,3681
670,SAU,438,GUI,6607,4120
670,SAU,439,BFO,5251,3274
670,SAU,450,LBR,6456,4025
670,SAU,451,SIE,6617,4126
670,SAU,452,GHA,5411,3374
670,SAU,461,TOG,5263,3282
670,SAU,471,CAO,4447,2773
670,SAU,475,NIG,5049,3148
670,SAU,481,GAB,4825,3009
670,SAU,482,CEN,3748,2337
670,SAU,483,CHA,3608,2250
670,SAU,484,CON,4621,2881
670,SAU,490,DRC,4621,2881
670,SAU,500,UGA,3084,1923
670,SAU,501,KEN,2989,1864
670,SAU,510,TAZ,3446,2149
670,SAU,511,ZAN,3458,2156
670,SAU,516,BUI,3555,2217
670,SAU,517,RWA,3323,2072
670,SAU,520,SOM,2454,1530
670,SAU,522,DJI,1452,905
670,SAU,530,ETH,1884,1175
670,SAU,531,ERI,1274,794
670,SAU,540,ANG,5107,3184
670,SAU,541,MZM,5780,3604
670,SAU,551,ZAM,4778,2979
670,SAU,552,ZIM,4883,3045
670,SAU,553,MAW,4369,2724
670,SAU,560,SAF,5810,3623
670,SAU,563,TRA,5810,3623
670,SAU,564,OFS,6306,3932
670,SAU,565,NAM,6040,3766
670,SAU,570,LES,6260,3904
670,SAU,571,BOT,5797,3615
670,SAU,572,SWA,5815,3626
670,SAU,580,MAG,4683,2920
670,SAU,581,COM,3921,2445
670,SAU,590,MAS,5037,3141
670,SAU,591,SEY,3322,2072
670,SAU,600,MOR,5277,3290
670,SAU,615,ALG,4382,2732
670,SAU,616,TUN,3745,2335
670,SAU,620,LIB,3374,2104
670,SAU,625,SUD,1787,1114
670,SAU,630,IRN,1306,814
670,SAU,640,TUR,2128,1327
670,SAU,645,IRQ,1026,640
670,SAU,651,EGY,1669,1041
670,SAU,652,SYR,1430,892
670,SAU,660,LEB,1492,930
670,SAU,663,JOR,1323,825
670,SAU,666,ISR,1470,917
670,SAU,678,YAR,1040,649
670,SAU,679,YEM,1040,649
670,SAU,680,YPR,1344,838
670,SAU,690,KUW,562,351
670,SAU,692,BAH,504,314
670,SAU,694,QAT,474,295
670,SAU,696,UAE,778,485
670,SAU,698,OMA,1194,744
670,SAU,700,AFG,2431,1516
670,SAU,701,TKM,1817,1133
670,SAU,702,TAJ,2597,1620
670,SAU,703,KYR,3251,2027
670,SAU,704,UZB,2813,1754
670,SAU,705,KZK,3481,2170
670,SAU,710,CHN,6629,4133
670,SAU,711,TBT,4408,2749
670,SAU,712,MON,5842,3643
670,SAU,713,TAW,7459,4651
670,SAU,730,KOR,7588,4731
670,SAU,731,PRK,7437,4637
670,SAU,732,ROK,7588,4731
670,SAU,740,JPN,8752,5457
670,SAU,750,IND,3069,1914
670,SAU,760,BHU,4287,2673
670,SAU,770,PAK,2735,1705
670,SAU,771,BNG,4431,2763
670,SAU,775,MYA,5199,3242
670,SAU,780,SRI,4046,2523
670,SAU,790,NEP,3859,2406
670,SAU,781,MAD,3635,2267
670,SAU,800,THI,5749,3585
670,SAU,811,CAM,6269,3909
670,SAU,812,LAO,5824,3631
670,SAU,815,VNM,6469,4034
670,SAU,816,DRV,6022,3755
670,SAU,817,RVN,6457,4026
670,SAU,820,MAL,6319,3940
670,SAU,830,SIN,6633,4136
670,SAU,835,BRU,7551,4708
670,SAU,840,PHI,7787,4856
670,SAU,850,INS,7303,4554
670,SAU,860,ETM,9264,5776
670,SAU,900,AUL,12577,7842
670,SAU,910,PNG,11469,7151
670,SAU,920,NEW,14864,9268
670,SAU,935,VAN,13735,8564
670,SAU,940,SOL,12607,7861
670,SAU,950,FJI,14968,9333
670,SAU,983,MSI,12642,7883
670,SAU,986,PAL,9427,5878
670,SAU,987,FSM,11821,7371
670,SAU,990,WSM,14188,8847
678,YAR,2,USA,11457,7144
678,YAR,20,CAN,10981,6847
678,YAR,31,BHM,12183,7596
678,YAR,40,CUB,12804,7984
678,YAR,41,HAI,12110,7551
678,YAR,42,DOM,11892,7415
678,YAR,51,JAM,12572,7839
678,YAR,52,TRI,11320,7058
678,YAR,53,BAR,11048,6889
678,YAR,54,DMA,11221,6997
678,YAR,55,GRN,11304,7048
678,YAR,56,SLU,11187,6975
678,YAR,57,SVG,11216,6994
678,YAR,58,AAB,11140,6946
678,YAR,60,SKN,11225,6999
678,YAR,80,BLZ,13652,8512
678,YAR,70,MEX,14453,9012
678,YAR,90,GUA,14028,8747
678,YAR,91,HON,13763,8581
678,YAR,92,SAL,13953,8700
678,YAR,93,NIC,13774,8588
678,YAR,94,COS,13670,8524
678,YAR,95,PAN,13249,8261
678,YAR,100,COL,12872,8026
678,YAR,101,VEN,11929,7438
678,YAR,110,GUY,11089,6914
678,YAR,115,SUR,10830,6753
678,YAR,130,ECU,13491,8412
678,YAR,135,PER,13655,8514
678,YAR,140,BRA,10622,6623
678,YAR,145,BOL,12774,7965
678,YAR,150,PAR,11853,7391
678,YAR,155,CHL,13199,8230
678,YAR,160,ARG,12080,7532
678,YAR,165,URU,11867,7399
678,YAR,200,UK,5592,3487
678,YAR,205,IRE,6088,3796
678,YAR,210,NTH,5377,3353
678,YAR,211,BEL,5285,3295
678,YAR,212,LUX,5156,3215
678,YAR,220,FRN,5294,3301
678,YAR,221,MNC,4713,2939
678,YAR,223,LIE,4787,2985
678,YAR,225,SWZ,4857,3028
678,YAR,230,SPN,5385,3358
678,YAR,232,AND,5075,3164
678,YAR,235,POR,5792,3612
678,YAR,255,GMY,4926,3071
678,YAR,260,GFR,5118,3191
678,YAR,265,GDR,4926,3071
678,YAR,290,POL,4588,2861
678,YAR,300,AUH,4464,2784
678,YAR,305,AUS,4464,2784
678,YAR,310,HUN,4241,2644
678,YAR,315,CZE,4716,2941
678,YAR,316,CZR,4716,2941
678,YAR,317,SLO,4421,2757
678,YAR,325,ITA,4190,2613
678,YAR,331,SNM,4381,2731
678,YAR,338,MLT,3736,2329
678,YAR,339,ALB,3724,2322
678,YAR,345,SER,3926,2448
678,YAR,341,MNG,3863,2408
678,YAR,343,MAC,3700,2307
678,YAR,344,CRO,4255,2653
678,YAR,345,YUG,3926,2448
678,YAR,346,BOS,3958,2468
678,YAR,349,SLV,4410,2750
678,YAR,350,GRC,3250,2026
678,YAR,352,CYP,2470,1540
678,YAR,355,BUL,3606,2248
678,YAR,359,MLD,3825,2385
678,YAR,360,RUM,3644,2272
678,YAR,365,RUS,4486,2797
678,YAR,366,EST,5147,3209
678,YAR,367,LAT,4870,3037
678,YAR,368,LIT,4631,2887
678,YAR,369,UKR,4082,2545
678,YAR,370,BLR,4469,2787
678,YAR,371,ARM,2776,1731
678,YAR,372,GRG,2783,1735
678,YAR,373,AZE,2834,1767
678,YAR,375,FIN,5239,3267
678,YAR,380,SWD,5340,3330
678,YAR,385,NOR,5611,3499
678,YAR,390,DEN,5211,3249
678,YAR,395,ICE,7337,4575
678,YAR,402,CAP,7264,4529
678,YAR,403,STP,4365,2722
678,YAR,404,GNB,6474,4037
678,YAR,411,EQG,4015,2504
678,YAR,420,GAM,6541,4079
678,YAR,432,MLI,5633,3512
678,YAR,433,SEN,6611,4122
678,YAR,434,BEN,4634,2889
678,YAR,435,MAA,6391,3985
678,YAR,436,NIR,4527,2822
678,YAR,437,CDI,5486,3421
678,YAR,438,GUI,6304,3931
678,YAR,439,BFO,4937,3078
678,YAR,450,LBR,6076,3789
678,YAR,451,SIE,6292,3924
678,YAR,452,GHA,4930,3074
678,YAR,461,TOG,4795,2990
678,YAR,471,CAO,3815,2379
678,YAR,475,NIG,4563,2845
678,YAR,481,GAB,4155,2591
678,YAR,482,CEN,3045,1899
678,YAR,483,CHA,3167,1975
678,YAR,484,CON,3816,2379
678,YAR,490,DRC,3816,2379
678,YAR,500,UGA,2102,1311
678,YAR,501,KEN,1959,1221
678,YAR,510,TAZ,2406,1500
678,YAR,511,ZAN,2419,1508
678,YAR,516,BUI,2587,1613
678,YAR,517,RWA,2363,1473
678,YAR,520,SOM,1452,905
678,YAR,522,DJI,412,257
678,YAR,530,ETH,898,560
678,YAR,531,ERI,564,352
678,YAR,540,ANG,4273,2664
678,YAR,541,MZM,4740,2956
678,YAR,551,ZAM,3758,2343
678,YAR,552,ZIM,3850,2400
678,YAR,553,MAW,3333,2078
678,YAR,560,SAF,4775,2977
678,YAR,563,TRA,4775,2977
678,YAR,564,OFS,5272,3287
678,YAR,565,NAM,5060,3155
678,YAR,570,LES,5224,3258
678,YAR,571,BOT,4770,2974
678,YAR,572,SWA,4775,2977
678,YAR,580,MAG,3700,2307
678,YAR,581,COM,2902,1809
678,YAR,590,MAS,4167,2598
678,YAR,591,SEY,2521,1572
678,YAR,600,MOR,5489,3423
678,YAR,615,ALG,4694,2927
678,YAR,616,TUN,4100,2556
678,YAR,620,LIB,3636,2267
678,YAR,625,SUD,1234,769
678,YAR,630,IRN,2345,1462
678,YAR,640,TUR,2894,1805
678,YAR,645,IRQ,1998,1246
678,YAR,651,EGY,2118,1321
678,YAR,652,SYR,2152,1342
678,YAR,660,LEB,2188,1364
678,YAR,663,JOR,1969,1228
678,YAR,666,ISR,2109,1315
678,YAR,670,SAU,1040,649
678,YAR,679,YEM,0,0
678,YAR,680,YPR,340,212
678,YAR,690,KUW,1601,998
678,YAR,692,BAH,1431,892
678,YAR,694,QAT,1377,859
678,YAR,696,UAE,1472,918
678,YAR,698,OMA,1747,1089
678,YAR,700,AFG,3278,2044
678,YAR,701,TKM,2823,1760
678,YAR,702,TAJ,3520,2195
678,YAR,703,KYR,4187,2611
678,YAR,704,UZB,3771,2352
678,YAR,705,KZK,4415,2753
678,YAR,710,CHN,7429,4632
678,YAR,711,TBT,5053,3151
678,YAR,712,MON,6740,4202
678,YAR,713,TAW,8068,5030
678,YAR,730,KOR,8376,5223
678,YAR,731,PRK,8247,5142
678,YAR,732,ROK,8376,5223
678,YAR,740,JPN,9549,5954
678,YAR,750,IND,3705,2310
678,YAR,760,BHU,4876,3040
678,YAR,770,PAK,3528,2200
678,YAR,771,BNG,4928,3073
678,YAR,775,MYA,5553,3462
678,YAR,780,SRI,4014,2503
678,YAR,790,NEP,4451,2776
678,YAR,781,MAD,3417,2131
678,YAR,800,THI,6060,3779
678,YAR,811,CAM,6563,4092
678,YAR,812,LAO,6228,3883
678,YAR,815,VNM,6768,4220
678,YAR,816,DRV,6513,4061
678,YAR,817,RVN,6755,4212
678,YAR,820,MAL,6431,4010
678,YAR,830,SIN,6724,4192
678,YAR,835,BRU,7781,4851
678,YAR,840,PHI,8218,5124
678,YAR,850,INS,7285,4543
678,YAR,860,ETM,9338,5823
678,YAR,900,AUL,12302,7671
678,YAR,910,PNG,11663,7272
678,YAR,920,NEW,14465,9019
678,YAR,935,VAN,13901,8667
678,YAR,940,SOL,12886,8035
678,YAR,950,FJI,15138,9439
678,YAR,983,MSI,13266,8271
678,YAR,986,PAL,9821,6124
678,YAR,987,FSM,12346,7698
678,YAR,990,WSM,14432,8999
679,YEM,2,USA,11457,7144
679,YEM,20,CAN,10981,6847
679,YEM,31,BHM,12183,7596
679,YEM,40,CUB,12804,7984
679,YEM,41,HAI,12110,7551
679,YEM,42,DOM,11892,7415
679,YEM,51,JAM,12572,7839
679,YEM,52,TRI,11320,7058
679,YEM,53,BAR,11048,6889
679,YEM,54,DMA,11221,6997
679,YEM,55,GRN,11304,7048
679,YEM,56,SLU,11187,6975
679,YEM,57,SVG,11216,6994
679,YEM,58,AAB,11140,6946
679,YEM,60,SKN,11225,6999
679,YEM,80,BLZ,13652,8512
679,YEM,70,MEX,14453,9012
679,YEM,90,GUA,14028,8747
679,YEM,91,HON,13763,8581
679,YEM,92,SAL,13953,8700
679,YEM,93,NIC,13774,8588
679,YEM,94,COS,13670,8524
679,YEM,95,PAN,13249,8261
679,YEM,100,COL,12872,8026
679,YEM,101,VEN,11929,7438
679,YEM,110,GUY,11089,6914
679,YEM,115,SUR,10830,6753
679,YEM,130,ECU,13491,8412
679,YEM,135,PER,13655,8514
679,YEM,140,BRA,10622,6623
679,YEM,145,BOL,12774,7965
679,YEM,150,PAR,11853,7391
679,YEM,155,CHL,13199,8230
679,YEM,160,ARG,12080,7532
679,YEM,165,URU,11867,7399
679,YEM,200,UK,5592,3487
679,YEM,205,IRE,6088,3796
679,YEM,210,NTH,5377,3353
679,YEM,211,BEL,5285,3295
679,YEM,212,LUX,5156,3215
679,YEM,220,FRN,5294,3301
679,YEM,221,MNC,4713,2939
679,YEM,223,LIE,4787,2985
679,YEM,225,SWZ,4857,3028
679,YEM,230,SPN,5385,3358
679,YEM,232,AND,5075,3164
679,YEM,235,POR,5792,3612
679,YEM,255,GMY,4926,3071
679,YEM,260,GFR,5118,3191
679,YEM,265,GDR,4926,3071
679,YEM,290,POL,4588,2861
679,YEM,300,AUH,4464,2784
679,YEM,305,AUS,4464,2784
679,YEM,310,HUN,4241,2644
679,YEM,315,CZE,4716,2941
679,YEM,316,CZR,4716,2941
679,YEM,317,SLO,4421,2757
679,YEM,325,ITA,4190,2613
679,YEM,331,SNM,4381,2731
679,YEM,338,MLT,3736,2329
679,YEM,339,ALB,3724,2322
679,YEM,345,SER,3926,2448
679,YEM,341,MNG,3863,2408
679,YEM,343,MAC,3700,2307
679,YEM,344,CRO,4255,2653
679,YEM,345,YUG,3926,2448
679,YEM,346,BOS,3958,2468
679,YEM,349,SLV,4410,2750
679,YEM,350,GRC,3250,2026
679,YEM,352,CYP,2470,1540
679,YEM,355,BUL,3606,2248
679,YEM,359,MLD,3825,2385
679,YEM,360,RUM,3644,2272
679,YEM,365,RUS,4486,2797
679,YEM,366,EST,5147,3209
679,YEM,367,LAT,4870,3037
679,YEM,368,LIT,4631,2887
679,YEM,369,UKR,4082,2545
679,YEM,370,BLR,4469,2787
679,YEM,371,ARM,2776,1731
679,YEM,372,GRG,2783,1735
679,YEM,373,AZE,2834,1767
679,YEM,375,FIN,5239,3267
679,YEM,380,SWD,5340,3330
679,YEM,385,NOR,5611,3499
679,YEM,390,DEN,5211,3249
679,YEM,395,ICE,7337,4575
679,YEM,402,CAP,7264,4529
679,YEM,403,STP,4365,2722
679,YEM,404,GNB,6474,4037
679,YEM,411,EQG,4015,2504
679,YEM,420,GAM,6541,4079
679,YEM,432,MLI,5633,3512
679,YEM,433,SEN,6611,4122
679,YEM,434,BEN,4634,2889
679,YEM,435,MAA,6391,3985
679,YEM,436,NIR,4527,2822
679,YEM,437,CDI,5486,3421
679,YEM,438,GUI,6304,3931
679,YEM,439,BFO,4937,3078
679,YEM,450,LBR,6076,3789
679,YEM,451,SIE,6292,3924
679,YEM,452,GHA,4930,3074
679,YEM,461,TOG,4795,2990
679,YEM,471,CAO,3815,2379
679,YEM,475,NIG,4563,2845
679,YEM,481,GAB,4155,2591
679,YEM,482,CEN,3045,1899
679,YEM,483,CHA,3167,1975
679,YEM,484,CON,3816,2379
679,YEM,490,DRC,3816,2379
679,YEM,500,UGA,2102,1311
679,YEM,501,KEN,1959,1221
679,YEM,510,TAZ,2406,1500
679,YEM,511,ZAN,2419,1508
679,YEM,516,BUI,2587,1613
679,YEM,517,RWA,2363,1473
679,YEM,520,SOM,1452,905
679,YEM,522,DJI,412,257
679,YEM,530,ETH,898,560
679,YEM,531,ERI,564,352
679,YEM,540,ANG,4273,2664
679,YEM,541,MZM,4740,2956
679,YEM,551,ZAM,3758,2343
679,YEM,552,ZIM,3850,2400
679,YEM,553,MAW,3333,2078
679,YEM,560,SAF,4775,2977
679,YEM,563,TRA,4775,2977
679,YEM,564,OFS,5272,3287
679,YEM,565,NAM,5060,3155
679,YEM,570,LES,5224,3258
679,YEM,571,BOT,4770,2974
679,YEM,572,SWA,4775,2977
679,YEM,580,MAG,3700,2307
679,YEM,581,COM,2902,1809
679,YEM,590,MAS,4167,2598
679,YEM,591,SEY,2521,1572
679,YEM,600,MOR,5489,3423
679,YEM,615,ALG,4694,2927
679,YEM,616,TUN,4100,2556
679,YEM,620,LIB,3636,2267
679,YEM,625,SUD,1234,769
679,YEM,630,IRN,2345,1462
679,YEM,640,TUR,2894,1805
679,YEM,645,IRQ,1998,1246
679,YEM,651,EGY,2118,1321
679,YEM,652,SYR,2152,1342
679,YEM,660,LEB,2188,1364
679,YEM,663,JOR,1969,1228
679,YEM,666,ISR,2109,1315
679,YEM,670,SAU,1040,649
679,YEM,678,YAR,0,0
679,YEM,680,YPR,340,212
679,YEM,690,KUW,1601,998
679,YEM,692,BAH,1431,892
679,YEM,694,QAT,1377,859
679,YEM,696,UAE,1472,918
679,YEM,698,OMA,1747,1089
679,YEM,700,AFG,3278,2044
679,YEM,701,TKM,2823,1760
679,YEM,702,TAJ,3520,2195
679,YEM,703,KYR,4187,2611
679,YEM,704,UZB,3771,2352
679,YEM,705,KZK,4415,2753
679,YEM,710,CHN,7429,4632
679,YEM,711,TBT,5053,3151
679,YEM,712,MON,6740,4202
679,YEM,713,TAW,8068,5030
679,YEM,730,KOR,8376,5223
679,YEM,731,PRK,8247,5142
679,YEM,732,ROK,8376,5223
679,YEM,740,JPN,9549,5954
679,YEM,750,IND,3705,2310
679,YEM,760,BHU,4876,3040
679,YEM,770,PAK,3528,2200
679,YEM,771,BNG,4928,3073
679,YEM,775,MYA,5553,3462
679,YEM,780,SRI,4014,2503
679,YEM,790,NEP,4451,2776
679,YEM,781,MAD,3417,2131
679,YEM,800,THI,6060,3779
679,YEM,811,CAM,6563,4092
679,YEM,812,LAO,6228,3883
679,YEM,815,VNM,6768,4220
679,YEM,816,DRV,6513,4061
679,YEM,817,RVN,6755,4212
679,YEM,820,MAL,6431,4010
679,YEM,830,SIN,6724,4192
679,YEM,835,BRU,7781,4851
679,YEM,840,PHI,8218,5124
679,YEM,850,INS,7285,4543
679,YEM,860,ETM,9338,5823
679,YEM,900,AUL,12302,7671
679,YEM,910,PNG,11663,7272
679,YEM,920,NEW,14465,9019
679,YEM,935,VAN,13901,8667
679,YEM,940,SOL,12886,8035
679,YEM,950,FJI,15138,9439
679,YEM,983,MSI,13266,8271
679,YEM,986,PAL,9821,6124
679,YEM,987,FSM,12346,7698
679,YEM,990,WSM,14432,8999
680,YPR,2,USA,11758,7331
680,YPR,20,CAN,11295,7042
680,YPR,31,BHM,12436,7754
680,YPR,40,CUB,13065,8146
680,YPR,41,HAI,12335,7691
680,YPR,42,DOM,12112,7552
680,YPR,51,JAM,12802,7982
680,YPR,52,TRI,11489,7164
680,YPR,53,BAR,11226,7000
680,YPR,54,DMA,11404,7111
680,YPR,55,GRN,11481,7158
680,YPR,56,SLU,11371,7090
680,YPR,57,SVG,11398,7107
680,YPR,58,AAB,11341,7071
680,YPR,60,SKN,11428,7126
680,YPR,80,BLZ,13904,8669
680,YPR,70,MEX,14740,9191
680,YPR,90,GUA,14273,8900
680,YPR,91,HON,13998,8728
680,YPR,92,SAL,14190,8848
680,YPR,93,NIC,13997,8728
680,YPR,94,COS,13877,8653
680,YPR,95,PAN,13441,8381
680,YPR,100,COL,13030,8125
680,YPR,101,VEN,12103,7547
680,YPR,110,GUY,11234,7005
680,YPR,115,SUR,10965,6837
680,YPR,130,ECU,13630,8499
680,YPR,135,PER,13712,8550
680,YPR,140,BRA,10629,6627
680,YPR,145,BOL,12797,7979
680,YPR,150,PAR,11811,7364
680,YPR,155,CHL,13111,8175
680,YPR,160,ARG,11984,7472
680,YPR,165,URU,11769,7339
680,YPR,200,UK,5914,3688
680,YPR,205,IRE,6410,3997
680,YPR,210,NTH,5705,3557
680,YPR,211,BEL,5608,3497
680,YPR,212,LUX,5480,3417
680,YPR,220,FRN,5612,3499
680,YPR,221,MNC,5024,3133
680,YPR,223,LIE,5109,3186
680,YPR,225,SWZ,5174,3226
680,YPR,230,SPN,5670,3535
680,YPR,232,AND,5375,3351
680,YPR,235,POR,6064,3781
680,YPR,255,GMY,5259,3279
680,YPR,260,GFR,5444,3394
680,YPR,265,GDR,5259,3279
680,YPR,290,POL,4926,3072
680,YPR,300,AUH,4795,2990
680,YPR,305,AUS,4795,2990
680,YPR,310,HUN,4574,2852
680,YPR,315,CZE,5048,3148
680,YPR,316,CZR,5048,3148
680,YPR,317,SLO,4753,2964
680,YPR,325,ITA,4501,2807
680,YPR,331,SNM,4699,2930
680,YPR,338,MLT,4031,2513
680,YPR,339,ALB,4048,2524
680,YPR,345,SER,4256,2654
680,YPR,341,MNG,4188,2611
680,YPR,343,MAC,4028,2512
680,YPR,344,CRO,4581,2857
680,YPR,345,YUG,4256,2654
680,YPR,346,BOS,4283,2671
680,YPR,349,SLV,4736,2953
680,YPR,350,GRC,3573,2228
680,YPR,352,CYP,2807,1750
680,YPR,355,BUL,3937,2455
680,YPR,359,MLD,4164,2597
680,YPR,360,RUM,3980,2482
680,YPR,365,RUS,4821,3006
680,YPR,366,EST,5487,3421
680,YPR,367,LAT,5210,3249
680,YPR,368,LIT,4971,3099
680,YPR,369,UKR,4422,2757
680,YPR,370,BLR,4809,2999
680,YPR,371,ARM,3104,1936
680,YPR,372,GRG,3110,1939
680,YPR,373,AZE,3144,1960
680,YPR,375,FIN,5579,3479
680,YPR,380,SWD,5680,3542
680,YPR,385,NOR,5949,3710
680,YPR,390,DEN,5547,3459
680,YPR,395,ICE,7671,4783
680,YPR,402,CAP,7419,4626
680,YPR,403,STP,4365,2722
680,YPR,404,GNB,6591,4110
680,YPR,411,EQG,4013,2502
680,YPR,420,GAM,6672,4160
680,YPR,432,MLI,5750,3585
680,YPR,433,SEN,6749,4208
680,YPR,434,BEN,4689,2923
680,YPR,435,MAA,6552,4086
680,YPR,436,NIR,4642,2894
680,YPR,437,CDI,5556,3464
680,YPR,438,GUI,6406,3995
680,YPR,439,BFO,5047,3147
680,YPR,450,LBR,6154,3837
680,YPR,451,SIE,6387,3983
680,YPR,452,GHA,4982,3106
680,YPR,461,TOG,4852,3025
680,YPR,471,CAO,3818,2381
680,YPR,475,NIG,4616,2878
680,YPR,481,GAB,4137,2580
680,YPR,482,CEN,3029,1889
680,YPR,483,CHA,3259,2032
680,YPR,484,CON,3735,2329
680,YPR,490,DRC,3735,2329
680,YPR,500,UGA,1922,1198
680,YPR,501,KEN,1714,1069
680,YPR,510,TAZ,2114,1318
680,YPR,511,ZAN,2127,1326
680,YPR,516,BUI,2412,1504
680,YPR,517,RWA,2197,1370
